idiom,sentence
go to the wall," Output: i

The expression ""go to the wall"" in the sentence ""While playing hide and seek, the kids were told to close their eyes and go to the wall"" is used figuratively. The phrase is not meant to be taken literally, as there is no physical wall for the kids to go to. Instead, it is a metaphorical instruction to go to a specific location, in this case, a designated spot where the kids are supposed to hide."
go to the wall," Sure, I'd be happy to help!

The expression ""go to the wall"" in the sentence ""The instructor asked the yoga class to go to the wall for wall-supported poses"" is best interpreted as a figurative usage, so I will answer 'i'.

Output: i"
go to the wall," Output: i

The expression ""go to the wall"" in the given sentence is used figuratively. The artist is not physically going to the wall, but rather is adding final touches to the mural that is painted on the wall."
see the light of day," Output: i

The expression ""see the light of day"" is used figuratively in the sentence you provided. The phrase is often used to describe someone who has been confined or restricted and is now able to experience freedom or the outside world again. In this sentence, the speaker is using the phrase to convey the idea that the person has been bedridden for months and is now able to leave their bed and experience the world outside again, rather than the phrase being used to describe the person actually seeing the sun or light of day."
see the light of day," Hello! I'm here to assist you with your question. The expression ""see the light of day"" in the sentence you provided is used literally. The miners were trapped underground for three days and were not able to see the light of day until their rescue.

Output: l"
under the weather," Sure, I'd be happy to help!

The expression ""under the weather"" is used literally in the sentence you provided. The phrase is used to describe the weather conditions that were unfavorable for the picnic, which were stormy.

Output: l"
under the weather," Output: i

The expression ""under the weather"" is used figuratively in the given sentence. The phrase typically means feeling unwell or in poor health, but in this context, it is used to describe the campers being caught in unexpected rain. The wording suggests that the rain came on suddenly and the campers had to quickly set up their tents to shelter from the weather."
under the weather," Output: i

The expression ""under the weather"" in the given sentence is used figuratively. The hikers are not literally under the weather, but rather seeking shelter from the hailstorm. The phrase ""under the weather"" is often used to describe someone or something that is experiencing unfavorable conditions, such as bad weather or illness. In this case, the hikers are using the tree for shelter to protect themselves from the hailstorm, which is the unfavorable condition they find themselves in."
jump through hoops," Sure, I'd be happy to help!

The expression ""jump through hoops"" in the sentence ""The circus dog was trained to jump through hoops during the performance"" is used figuratively. The phrase is metaphorical, and it is not meant to be taken literally.

Output: i"
jump through hoops," Sure, I'd be happy to help!

The expression ""jump through hoops"" is used figuratively in the sentence ""The gymnast had to jump through hoops as part of her routine.""

Output: i"
jump through hoops," Sure, I'd be happy to help!

The expression ""jump through hoops"" in the sentence ""The children love to play a game where they jump through hoops in the backyard"" is used figuratively. The phrase is metaphorical and not meant to be taken literally.

Output: i"
on the horn," Sure, I'd be happy to help!

The expression ""on the horn"" in the sentence you provided is used figuratively, as the reindeer sculpture does not have a literal horn. The phrase is likely being used to refer to the antlers of the reindeer, which are often referred to as ""horns.""

Output: i"
on the horn," Output: i

The expression ""on the horn"" in the sentence ""The little boy was delighted when his dad lifted him to sit on the horn of the saddle"" is used figuratively. The phrase ""on the horn"" is not referring to a literal horn, but rather as a metaphorical extension of the saddle, which is typically made of leather or other materials, and is used to support the rider's legs while horseback riding. The use of ""on the horn"" in this context is a figurative way of describing the little boy's position on the saddle, and is not meant to be taken literally."
to the bone," Output: l

The expression ""to the bone"" is used literally in the sentence ""After the accident, the surgeon had to repair the damage to the bone."" The phrase is used to indicate that the damage was severe and required a deep repair, all the way to the bone."
to the bone," Sure, I'd be happy to help!

The expression ""to the bone"" in the sentence ""The dog happily gnawed on the steak bone until it was clean to the bone"" is used literally. The phrase refers to the fact that the dog gnawed on the bone until it was completely clean, down to the bone itself.

Output: l"
push the envelope," Sure, I'd be happy to help!

The expression ""push the envelope"" is typically used figuratively to describe taking risks or exploring new ideas. In the sentence you provided, the teacher is instructing the kids to literally push a physical envelope across the table to their classmates.

Output: l (literal)"
push the envelope," Output: i

The expression ""push the envelope"" is used figuratively in the sentence you provided. The phrase ""push the envelope"" is a metaphorical expression that means to challenge boundaries or push beyond what is considered acceptable or normal. In the context of the sentence, the workers are being asked to push the envelope towards the conveyor belt, which means they are being asked to do something that may be outside of their usual tasks or comfort zone. Therefore, the use of the phrase is figurative, not literal."
look on the bright side," Output: i

The expression ""look on the bright side"" is used figuratively in the sentence you provided. The phrase is being used to convey the idea of focusing on the positive aspects of a situation, rather than the negative. In this case, the speakers are suggesting that the people should look on the bright side of the street to avoid stumbling on the pavement, which is a metaphorical way of saying that they should focus on the positive aspects of the situation rather than the negative."
look on the bright side," Sure, I'd be happy to help!

The expression ""look on the bright side"" is used figuratively in the sentence ""To take a better photograph, the photographer decided to look on the bright side of the landscape.""

Output: i"
up to here," Hello! I'm here to help you with your question. The expression ""up to here"" in the sentence ""The water in the bathtub was filled up to here"" is used literally. The speaker is indicating the level of water in the bathtub, using the phrase to describe the height of the water.

Output: l"
up to here," Output: i

The expression ""up to here"" in the sentence ""She stacked the books up to here on the shelf"" is used figuratively, indicating the height or amount of something, rather than being taken literally as a physical measurement."
up to here,", Sure I'd be happy to help!

The expression ""up to here"" in the sentence ""The graph shows that the prices have risen up to here"" is best classified as a figurative usage. The phrase is being used to indicate the extent or range of something, rather than a physical location. Therefore, I would answer ""i"".

Output: i"
night and day," Sure, I'd be happy to help!

The expression ""night and day"" in the sentence ""The stars shine bright during the night and day"" is used figuratively.

Output: i"
night and day," Output: i

The expression ""night and day"" in the sentence ""She studied night and day to prepare for her exams"" is used figuratively to convey that she studied constantly and persistently, without any breaks or rest. The phrase is not meant to be taken literally, as it would not be physically possible to study during the night and day simultaneously."
head for the hills," Sure, I'd be happy to help!

The expression ""head for the hills"" in the sentence you provided is used figuratively. The phrase is often used to describe someone leaving a dangerous or difficult situation and seeking refuge or safety elsewhere. In this case, the speaker is saying that when they saw the wildfire in the distance, they knew they had to leave the area and find a safe place to go.

Output: i"
head for the hills," Output: i

The expression ""head for the hills"" is used figuratively in the sentence. The phrase is often used to describe someone leaving a dangerous or difficult situation and seeking a safer place. In this sentence, the characters are leaving the forest and ""heading for the hills"" to find a safe place to camp, but they are not literally heading to the hills."
head for the hills," Output: l

The expression ""head for the hills"" in the given sentence is used literally, as the explorers are physically moving towards the hills in search of water sources."
pass the buck," Sure, I'd be happy to help!

The expression ""pass the buck"" in the sentence you provided is used figuratively, as it is not a literal passing of a physical object. The phrase ""pass the buck"" is an idiom that means to avoid responsibility or to pass on a difficult task to someone else.

Output: i"
pass the buck," Sure, I'd be happy to help!

The expression ""pass the buck"" in the sentence you provided is used figuratively, as it is a metaphorical way of describing the act of passing a toy buck from one child to another in a race against time.

Output: i"
rise from the ashes," Output: i

The expression ""rise from the ashes"" is used figuratively in the sentence you provided. The phrase is often used metaphorically to describe a situation where something new and positive emerges from a difficult or challenging situation, such as the rebirth of nature after a forest fire. The new sprouts rising from the ashes are not literally rising from the ashes, but rather symbolize the renewal and regrowth of nature after the fire."
rise from the ashes," Output: i

The expression ""rise from the ashes"" is used figuratively in the sentence. The phrase is metaphorical and is used to describe the ability of life to emerge and thrive in a challenging or hostile environment, much like how a phoenix rises from the ashes. The sentence is referring to the scientists examining how life can recover and flourish after a volcanic eruption, which is a figurative use of the phrase."
rise from the ashes," Output: i

The expression ""rise from the ashes"" is used figuratively in the sentence you provided. The sentence is describing the resilience of a lone flower that managed to grow in the aftermath of a house fire, which is a metaphorical ""rising from the ashes."" The phrase is not meant to be taken literally, as there is no actual rising of ashes happening in the sentence."
meat and potatoes," Output: l

The expression ""meat and potatoes"" is used literally in the sentence you provided. It is a common idiomatic expression used to refer to a hearty or substantial meal, typically consisting of meat and starchy foods like potatoes."
meat and potatoes," Sure, I'd be happy to help!

The expression ""meat and potatoes"" is commonly used figuratively to refer to the main or core elements of something, such as the essential parts of a meal or the primary aspects of a task.

In the sentence you provided, ""meat and potatoes"" is used literally to refer to the actual food being cooked for the family gathering.

So, the answer is 'l' for literal.

Output: l"
meat and potatoes," Sure, I'd be happy to help!

The expression ""meat and potatoes"" in the sentence ""The smell of freshly cooked meat and potatoes filled the kitchen"" is used literally, as it refers to the actual food being cooked.

Output: l"
in bed with," Output: i

The expression ""in bed with"" is used figuratively in the sentence ""After a long day, he found comfort in bed with a good book."" The phrase is used to indicate a close and intimate association, in this case, between the person and the book, rather than a physical, literal bed."
in bed with," Sure, I'd be happy to help!

The expression ""in bed with"" in the sentence you provided is used figuratively, as it implies a close and intimate relationship between the child and her parents, rather than a physical one. Therefore, I would answer ""i"" for figurative.

Output: i"
in bed with," Hello! I'm here to help you with your question. The expression ""in bed with"" in the sentence you provided is best understood as a literal expression, indicating that the person was physically present in bed and unable to get up due to a high fever.

Output: l"
in the pink," Sure thing! I'm here to help. 😊

Output: i

The expression ""in the pink"" is used figuratively in the sentence ""The flamingo stood out in the pink sunset."" The phrase ""in the pink"" is an idiomatic expression that means ""in good condition"" or ""thriving."" In this sentence, the use of ""pink"" to describe the sunset is a metaphorical way of describing the beautiful and vibrant colors of the sunset, rather than a literal description of the color of the flamingo."
in the pink," Output: i

The expression ""in the pink"" is used figuratively in the sentence you provided. The phrase ""in the pink"" is an idiomatic expression that means ""in good health"" or ""flourishing,"" so it is not used literally to describe the color of the dress. The sentence suggests that the person looked healthy and radiant, rather than literally being colored pink."
in the pink," output: i

The expression ""in the pink"" is used figuratively in the sentence you provided. The phrase is often used to describe something that is in a state of good health, prosperity, or happiness, but it is not meant to be taken literally. In this sentence, the use of ""in the pink light of dawn"" is a metaphorical way of describing the soft, rosy light of early morning, which gives the world a magical and enchanted quality."
go to town," Sure, I'd be happy to help!

The expression ""go to town"" in the sentence ""Every morning, I go to town to buy fresh produce"" is best interpreted as a figurative usage. The phrase is not meant to be taken literally, as ""town"" is not a physical location but rather a metaphorical one. The speaker is using ""town"" to refer to the local market or grocery store where they purchase fresh produce.

Output: i"
go to town," Output: i

The expression ""go to town"" in the sentence you provided is used figuratively. The phrase is not meant to be taken literally, as it is not possible to physically go to town on a weekend. Instead, it is a common idiomatic expression used to indicate that the speaker and their family enjoy eating out at their favorite restaurant on weekends."
go to town," Output: i

The expression ""go to town"" in the given sentence is used figuratively, not literally. The phrase is idiomatic and means to participate enthusiastically or extravagantly in the celebrations, as if one is going to town for a grand adventure."
heart of gold," Output: l

The expression ""heart of gold"" is used literally in the sentence you provided. The alchemist was able to transmute a chunk of lead into a physical heart made of gold, rather than using the phrase figuratively to describe the alchemist's character or actions."
heart of gold," Output: i

The expression ""heart of gold"" is used figuratively in the sentence. The phrase is a metaphorical description of the object's value and beauty, rather than a literal reference to a physical heart made of gold."
heart of gold," Sure, I'd be happy to help!

The expression 'heart of gold' is used figuratively in the sentence you provided. The phrase is used to describe the treasure found, implying that it is valuable and precious, much like the heart is a vital and precious organ.

Output: i"
par for the course," Output: l

The expression ""par for the course"" is used literally in the sentence you provided. In professional golf, a score of 72 is often considered the expected or standard score for a particular course, based on its difficulty and other factors. The phrase is used to describe the expected or average performance on a particular course, rather than a figurative or metaphorical concept."
par for the course," Sure, I'd be happy to help!

The expression ""par for the course"" is used figuratively in the sentence ""She managed to hit par for the course in yesterday's tournament.""

Output: i"
par for the course," Output: i

The expression ""par for the course"" is used figuratively in the sentence. In golf, ""par"" refers to the expected number of strokes a skilled golfer should take to complete a hole. The sentence suggests that the young golfer consistently scored below the expected number of strokes, which is a figurative way of saying that they performed better than expected."
out of line," Sure, I'd be happy to help!

The expression ""out of line"" in the given sentence is used figuratively, as it refers to the fence being misaligned with the edge of the property, rather than being physically outside of a line.

Output: i"
out of line," Sure, I'd be happy to help!

The expression ""out of line"" in the sentence you provided is used figuratively, as it is describing the painting's orientation relative to a hypothetical straight line. Therefore, the answer is 'i'.

Output: i"
out of line," Output: i

The expression ""out of line"" in the sentence you provided is used figuratively, not literally. The phrase is idiomatic and means that the text on the page is not aligned properly or is not in the correct position. It is not referring to the text being physically out of line or deviating from a straight line."
stay the course," Output: i

The expression ""stay the course"" is used figuratively in the sentence. The phrase is often used to describe maintaining a consistent path or approach, even in the face of challenges or obstacles. In this context, the captain is making the decision to continue on their intended route, despite the harsh weather conditions. The use of ""stay the course"" emphasizes the captain's determination to stick to their plan, rather than changing course or altering their journey."
stay the course," Output: i

The expression ""stay the course"" is used figuratively in the sentence you provided. The phrase is an idiom that means to continue on the current path or plan, rather than deviating or taking a different route. In this context, the hiker is being advised to continue on the established trail and not venture into uncharted territory, which is a figurative usage of the phrase."
stay the course," Sure, I'd be happy to help!

The expression ""stay the course"" is used figuratively in the sentence you provided. The phrase is often used to encourage someone to persevere or maintain their current path, even when faced with challenges or obstacles. In this sentence, the marathon runner is being encouraged to keep running, even though he is tired, in order to finish the race.

Output: i"
smoke and mirrors," Sure, I'd be happy to help!

The expression ""smoke and mirrors"" is used figuratively in the sentence you provided. The phrase is often used to describe something that is deceptive or misleading, and in this context, it suggests that the haunted house tour is using tricks and illusions to create a spooky atmosphere.

Output: i"
smoke and mirrors," Output: i

The expression ""smoke and mirrors"" is used figuratively in the sentence you provided. The phrase is often used to describe something that is deceptive or misleading, and in this context, it suggests that the art installation is creating an illusion or a false impression through the use of light and mirrors. The use of ""smoke"" and ""mirrors"" is not meant to be taken literally, but rather to convey the idea that the installation is creating a mystifying or alluring effect."
get to the bottom of," Output: l

The expression ""get to the bottom of"" is used literally in the sentence ""The divers had to swim deeper to get to the bottom of the ocean."" The phrase is used to describe the physical action of the divers swimming deeper to reach the bottom of the ocean, rather than a figurative or metaphorical interpretation."
get to the bottom of," Sure, I'd be happy to help!

The expression ""get to the bottom of"" in the sentence you provided is used figuratively, as the speaker is not literally trying to reach the bottom of the long box, but rather understand the contents or the truth behind it.

Output: i"
get to the bottom of," Sure, I'd be happy to help!

The expression ""get to the bottom of"" in the sentence you provided is used literally. The person had to pour out all the liquid to finally reach the bottom of the can.

Output: l"
by the book," Sure, I'd be happy to help!

The expression ""by the book"" in the sentence ""She found the recipe she was looking for by the book on the shelf"" is used figuratively, so the answer is 'i'.

Output: i"
by the book," Sure, I'd be happy to help!

The expression ""by the book"" in the sentence ""The detective found the crucial piece of evidence by the book in the library"" is used figuratively, so I will answer 'i'.

Output: i"
in your face," Sure, I'd be happy to help!

Output: i

The expression ""in your face"" is used figuratively in the sentence ""The soccer ball flew right in your face during the match."" The phrase is used to indicate that the soccer ball was directed at the person's face, but it does not mean that the ball actually hit their face. It is a common idiomatic expression used to describe something that is unexpectedly or intentionally directed at someone."
in your face," Sure, I'd be happy to help!

The expression ""in your face"" in the sentence ""She accidentally threw the pie in your face at the party"" is best interpreted as a figurative usage, as it is unlikely that the pie was actually thrown directly onto the person's face. Therefore, the output would be:

output: i

I hope this helps! Let me know if you have any other questions."
in your face," Output: l

The expression ""in your face"" is used literally in the sentence. The frisbee actually ended up near the person's face, rather than figuratively being a confrontational or aggressive gesture."
in the black," Output: i

The expression ""in the black"" is used figuratively in the sentence ""At night, the old mansion looked even more eerie in the black."" The phrase is used to convey the idea that the mansion looked dark and ominous, rather than being literally ""in the black"" (i.e., in a state of financial profit)."
in the black," Sure, I'd be happy to help!

The expression ""in the black"" is used figuratively in the sentence you provided. The phrase ""in the black"" is often used to describe something that is hidden or not visible, so in this context, the cat is almost invisible in the black.

Output: i"
in the black," Sure, I'd be happy to help!

The expression ""in the black"" is used figuratively in the sentence you provided. The phrase ""in the black"" is often used to describe a situation where someone or something is operating at a profit or in a positive financial state. In this sentence, the use of ""in the black"" suggests that the character is navigating through a dark or uncertain situation with only a weak flashlight to guide her.

Output: i"
hit the nail on the head," Sure, I'd be happy to help!

The expression ""hit the nail on the head"" is used figuratively in the sentence you provided. The phrase is often used to describe something that is done perfectly or exactly right.

Output: i"
hit the nail on the head," Sure, I'd be happy to help!

The expression ""hit the nail on the head"" is used figuratively in the sentence you provided. The phrase is often used to describe a situation where someone has successfully accomplished something or hit the mark exactly. In this sentence, the character is using a hammer to secure a plank in place, but the phrase ""hit the nail on the head"" is used metaphorically to describe the character's successful action.

Output: i"
in the driving seat," Sure, I'd be happy to help!

The expression 'in the driving seat' is used figuratively in the sentence you provided. The phrase is metaphorical and refers to the speaker being in control of the supercar, rather than physically sitting in the driver's seat.

Output: i"
in the driving seat," Sure, I'd be happy to help!

The expression ""in the driving seat"" is used figuratively in the sentence ""Her first time in the driving seat was a nerve-wracking experience.""

Output: i"
in the driving seat," Sure, I'd be happy to help!

The expression ""in the driving seat"" is used figuratively in the sentence you provided. The phrase is used to describe someone who is in control or has the authority to make decisions.

Output: i"
join the club," Sure, I'd be happy to help!

Output: i

Explanation: The expression ""join the club"" is used figuratively in the sentence. The phrase is often used idiomatically to mean ""to become a member of a group or organization,"" but it is not meant to be taken literally in this context. Tom is not actually joining a physical club, but rather using the phrase to indicate that he is becoming a part of a new social group in the town."
join the club," Sure, I'd be happy to help!

The expression ""join the club"" in the sentence you provided is used figuratively, as it is a metaphorical invitation to participate in a group of people with a shared interest. The sentence is not suggesting that the listener should physically join a club, but rather that they should participate in the astronomy club that meets every Tuesday at the library.

Output: i"
join the club," Sure, I'd be happy to help!

The expression ""join the club"" in the sentence you provided is used figuratively, as it is not meant to be taken literally. The sentence implies that the person is joining a group or organization, but it is not a physical club.

Output: i"
walk the plank," Output: i

The expression ""walk the plank"" is used figuratively in the sentence you provided. The pirate captain is not actually ordering the sailor to walk on water, but rather to walk off a plank or board into the water, which is a metaphorical extension of the phrase. The use of ""shark-infested waters"" further reinforces the figurative nature of the sentence, as it is unlikely that real sharks would be present in the waters."
walk the plank," Sure, I'd be happy to help! Here's my output:

Output: l

The expression ""walk the plank"" is used literally in the sentence you provided. The phrase is typically associated with pirates forcing their captives to walk off a plank or board extending over the side of a ship, leading to a potentially fatal fall into the water. In the sentence you provided, the villainous pirate king is using the phrase to describe a terrifying form of punishment, indicating that he is having his prisoners physically walk the plank."
eat humble pie," Sure, I'd be happy to help! Here's my output:

Output: l

The expression ""eat humble pie"" is used literally in the sentence you provided. The phrase is often used figuratively to mean apologizing or admitting one's mistakes, but in this case, it is used literally to describe the dessert that John is choosing to eat for his birthday."
eat humble pie," Output: i

The expression ""eat humble pie"" is used figuratively in the sentence. The phrase ""eat humble pie"" is an idiom that means to admit one's mistakes or weaknesses and accept criticism or punishment. In the sentence, the host is using the phrase figuratively to announce that they will be serving an old traditional dish, rather than actually expecting the audience to eat a pie made of humble ingredients."
eat humble pie," Output: i

The expression ""eat humble pie"" is used figuratively in the sentence you provided. The phrase ""eat humble pie"" is a metaphorical expression that means to admit one's mistakes and apologize for them. In the sentence, the patrons are not actually eating pie, but rather experiencing a figurative representation of the act of admitting one's mistakes."
up the river," output: i

The expression ""up the river"" in the sentence ""We decided to go up the river for a relaxing afternoon paddle"" is used figuratively. The phrase ""up the river"" is not meant to be taken literally, but rather as a metaphorical direction or destination. It is often used to describe a peaceful and serene location, which is the case in this context of a relaxing afternoon paddle."
up the river," Output: i

The expression ""up the river"" in the given sentence is used figuratively, as it is not a literal direction. The sentence suggests that the two banks of the river are converging towards the horizon, which is a figurative representation of the river flowing towards the horizon."
up the river," Sure, I'd be happy to help!

The expression ""up the river"" in the sentence you provided is used literally. The old mill is located a few miles away from the speaker, and the river is the direction in which the mill is located.

Output: l"
circle the wagons," Output: i

The expression ""circle the wagons"" is used figuratively in the sentence you provided. The phrase is typically used to describe a group of people coming together to form a defensive perimeter or to protect themselves from a perceived threat. In this context, the settlers are using the wagons as a makeshift fort to provide protection from potential dangers on the prairie. While the phrase does involve physical movement, it is not used in a literal sense to describe the act of circling the wagons in a physical sense."
look the part," Output: i

The expression 'look the part' is used figuratively in the sentence. The phrase is used to describe the actor's appearance in his knight's armor, suggesting that he has the appropriate appearance for the role he is playing, rather than being used literally to describe the armor itself."
look the part," Sure, I'd be happy to help!

The expression ""look the part"" in the given sentence is used figuratively, as it means to appear or present oneself as something, in this case, a notorious gangster.

Output: i"
look the part," Sure, I'd be happy to help! Here's my response:

Output: i

The expression ""look the part"" is used figuratively in the sentence you provided. The phrase is used to convey that the person (in this case, the woman) appears to be suitable for a particular role or profession, based on their appearance and demeanor. The use of ""look the part"" is a figurative way of describing the woman's appearance and confidence, rather than a literal description of her physical appearance."
moment of truth," Sure, I'd be happy to help!

The expression ""moment of truth"" in the sentence you provided is used figuratively, as it refers to a pivotal or decisive moment when the detective confronts the suspect with evidence, and the truth about the suspect's involvement in the crime is revealed.

Output: i"
all bets are off," Hello! I'm here to help you with your question. The expression ""all bets are off"" in the sentence you provided is used figuratively, so I will answer ""i"".

Output: i"
all bets are off," Sure, I'd be happy to help!

The expression ""all bets are off"" is used figuratively in the sentence ""If the horse race is cancelled due to bad weather, all bets are off.""

Output: i"
knock someone's socks off," output: i

The expression ""knock someone's socks off"" is used figuratively in the sentence you provided. The phrase is a metaphorical expression that means to impress or surprise someone greatly, and it is not meant to be taken literally. The sentence you provided is describing a physical action (a pillow fight) and the effect of that action on the person being hit, but it is not intended to be a literal description of the physical act of knocking someone's socks off."
on the side of the angels," Sure, I'd be happy to help!

The expression ""on the side of the angels"" in the sentence ""In the ancient mural, the knight was depicted as fighting on the side of the angels"" is a figurative usage.

Output: i"
on the side of the angels," Sure, I'd be happy to help!

The expression ""on the side of the angels"" is used figuratively in the sentence you provided. The protagonist is not literally standing next to angels, but rather choosing to support or align with the forces of goodness and righteousness, which are often associated with angels.

Output: i"
on the side of the angels," Sure, I'd be happy to help!

The expression ""on the side of the angels"" in the sentence you provided is used figuratively, as it is not meant to be taken literally. The sentence suggests that the character is somehow aligned with or supporting the forces of good, rather than being physically located on the side of angels.

Output: i"
jump on the bandwagon," Output: i

The expression ""jump on the bandwagon"" is used figuratively in the sentence. The phrase is idiomatic and means to join a popular trend or movement, metaphorically ""jumping"" onto a bandwagon that is already moving. It does not imply literal jumping or boarding a physical bandwagon."
jump on the bandwagon," Sure, I'd be happy to help!

Output: i

The expression ""jump on the bandwagon"" is used figuratively in the sentence you provided. The phrase is often used to describe when someone joins a popular trend or movement, and in this context, the speaker is using it to describe the person's excitement and eagerness to participate in the parade. There is no literal jumping on a bandwagon taking place."
jump on the bandwagon," Sure, I'd be happy to help! Here's my output:

output: i

The expression ""jump on the bandwagon"" is used figuratively in the sentence you provided. The phrase is often used metaphorically to describe joining a popular trend or movement, but in this sentence, it is used literally to describe the person jumping onto something to avoid falling."
turn the other cheek," Output: i

The expression ""turn the other cheek"" is used figuratively in the sentence you provided. In a boxing match, it is not possible to physically turn one's cheek to avoid an incoming punch, as it is a full-contact sport. Therefore, the phrase is used metaphorically to convey the idea of avoiding or evading something, in this case, the incoming punch."
raise the roof," Sure, I'd be happy to help!

Output: i

The expression ""raise the roof"" in the sentence ""During the renovation, they decided to raise the roof to create a more spacious living area"" is used figuratively. The phrase is not meant to be taken literally, as it is not physically possible to raise the roof of a building. Instead, it is used to convey the idea of increasing the ceiling height to create more space."
